ID;name;Age;Gender;Color1;Color2;Size;Breed;Date_found;Adoptable_from;Posted;Coat;Neutered;HouseBroker;likes_people;likes_children;get_along_males;get_along_females;get_along_cats;keep_in;;;;;;;;;;;;;;;;;;;;;;;
1347;Márton;10.75;male;black;;large;Unknown Mix;10/15/2010;10/15/2010;5/22/2011;long;yes;;yes;yes;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
227;Pászka;10.92;female;black;;medium;Unknown Mix;12/17/2010;12/17/2010;05/03/2016;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
9;Panka;10.08;male;black;white;large;Staffordshire Terrier Mix;12/01/2009;12/01/2009;9/23/2013;short;;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
98;Bundás;13.92;male;brown;;medium;Unknown Mix;01/01/2008;01/01/2008;10/02/2012;short;no;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
228;Pita;9.67;female;red;white;medium;Unknown Mix;4/15/2011;06/08/2011;05/08/2011;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
300;Lasszó;7.5;male;brown;;medium;Boxer, Hungarian Vizsla Mix;06/01/2015;06/01/2015;06/12/2015;short;;yes;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
390;Pajti;13.5;female;brown;white;medium;Unknown Mix;4/17/2012;6/25/2012;06/11/2012;short;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
380;Zepter Molli;7.75;male;white;;medium;Unknown Mix;4/18/2013;4/18/2013;4/18/2013;short;;;;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
827;Chili;12.92;female;gray;white;medium;Siberian Husky Mix;4/18/2011;4/18/2011;4/22/2011;short;yes;yes;yes;yes;yes;yes;no;flat;;;;;;;;;;;;;;;;;;;;;;;
318;Happy;5.17;female;brown;white;large;Akita;12/23/2018;12/23/2018;12/27/2018;medium;yes;;yes;yes;yes;no;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
245;Pityus;2;female;striped;;medium;Unknown Mix;04/01/2018;09/01/2018;8/22/2018;short;yes;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
324;Zorán;10.75;male;black;;medium;Vizsla Mix;11/12/2009;11/12/2009;5/26/2011;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
315;Galagonya;9.17;male;black;;medium;Unknown Mix;02/01/2011;02/01/2011;12/26/2011;medium;no;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
319;Tobi;7.83;male;black;;large;Labrador Retriever Mix;01/01/2019;01/01/2019;1/18/2019;short;yes;yes;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
303;Jenny;6.25;male;sable;;large;German Shepherd Dog;08/10/2015;08/10/2015;09/02/2015;medium;;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
325;Böbe;10.75;female;tricolor;;small;Dachshund Mix;02/03/2011;02/03/2011;5/26/2011;long;yes;;yes;yes;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
160;Roni;4.75;female;black;;medium;Unknown Mix;10/05/2015;10/05/2015;11/10/2015;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
393;Fipsz;10.5;male;sable;;medium;Unknown Mix;03/04/2012;6/25/2012;6/15/2012;medium;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
234;Timo;13.92;female;dotted;;medium;Pointer Mix;12/03/2010;12/03/2010;05/03/2016;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
47;Dennis;9.92;male;black;;large;Unknown Mix;8/30/2012;8/30/2012;12/29/2012;medium;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
214;Árnyék;6.67;male;apricot;;medium;Unknown Mix;04/10/2017;04/10/2017;4/13/2017;short;yes;;;;no;no;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1868;Csubi;12.08;male;brown;;medium;Labrador Retriever, Vizsla Mix;6/20/2010;6/20/2010;3/30/2011;short;yes;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;
280;Melinda;13.92;male;sable;;large;German Shepherd Dog;12/19/2012;12/19/2012;12/23/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;Trisztán;7.17;female;gray;black;medium;Puli, Spaniel Mix;02/12/2014;02/12/2014;2/24/2014;medium;;yes;yes;yes;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
142;Benõ;9.75;male;black;;medium;Unknown Mix;04/01/2010;04/01/2010;3/31/2011;wirehaired;no;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
12;Bogáncs;8.5;female;black;;medium;Unknown Mix;11/03/2012;11/03/2012;12/06/2012;medium;no;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
58;Szultán;8.5;female;brown;;medium;Unknown Mix;04/03/2012;04/03/2012;5/19/2012;medium;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
270;Leila;10.25;female;striped;;medium;Staffordshire Terrier Mix;9/14/2011;9/14/2011;10/25/2012;short;yes;yes;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
20;Bob;7;male;black;brown;medium;Unknown Mix;4/26/2013;4/26/2013;06/03/2013;medium;;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
141;Bátor;19.42;male;brown;;medium;Unknown Mix;01/01/2011;01/01/2011;10/02/2012;short;no;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;Bronco;9.5;male;black;;medium;Unknown Mix;08/01/2010;08/01/2010;3/15/2011;short;yes;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
346;Kevin;10;male;black;white;medium;Greyhound Mix;11/16/2009;11/16/2009;6/18/2011;long;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
266;Katrina;8;female;black;;medium;Unknown Mix;12/10/2012;12/10/2012;12/12/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Jagd Terrier Keverék Kölykök;7.5;male;spotty;;medium;Unknown Mix;11/21/2014;11/21/2014;11/22/2014;medium;no;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
328;Csörfös;10.92;female;brown;;large;Rhodesian Ridgeback Mix;3/14/2011;3/14/2011;3/15/2011;short;yes;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
347;Morgan;9.08;male;black;white;large;American Pit Bull Terrier, Staffordshire Terrier Mix;07/10/2013;10/29/2013;10/29/2013;short;yes;;yes;;no;no;no;garden;;;;;;;;;;;;;;;;;;;;;;;
350;Karak;7.67;male;black;white;large;Unknown Mix;04/06/2014;04/06/2014;5/31/2014;short;;;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
212;Rozika;7.5;female;black;;medium;Puli;5/14/2015;5/14/2015;5/18/2015;long;no;no;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
211;Héda;11.58;male;yellow;brown;medium;Kuvasz, Labrador Retriever Mix;05/01/2015;05/01/2015;05/02/2015;short;no;no;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
198;Kaukázusi;14.92;female;black;brown;large;German Shepherd Dog Mix;6/25/2014;6/25/2014;12/08/2015;wirehaired;yes;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
702;Cecil;12.92;male;brown;;large;Unknown Mix;12/29/2013;12/29/2013;01/03/2014;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
236;Morris;12.92;male;yellow;brown;medium;Unknown Mix;12/03/2010;12/03/2010;05/03/2016;wirehaired;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
207;Igor;14.5;male;brown;;medium;German Pointer Mix;05/10/2015;05/10/2015;6/28/2015;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Gombi;7.5;male;golden;;medium;Golden Retriever;5/18/2014;5/18/2014;5/21/2014;short;;yes;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
7;Lujzika;6.08;male;golden;;medium;Unknown Mix;02/01/2014;02/01/2014;5/21/2014;short;;no;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
240;Bob;10.92;male;red;;large;Hungarian Vizsla Mix;12/11/2010;12/11/2010;2/18/2011;short;;;yes;yes;no;no;no;garden;;;;;;;;;;;;;;;;;;;;;;;
990;Velence;12.83;female;tricolor;;medium;Unknown Mix;01/02/2011;01/02/2011;02/02/2011;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
212;Hessy;7.5;female;black;;medium;Puli;5/14/2015;5/14/2015;5/18/2015;long;no;no;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
717;Mozes;11.42;male;white;;small;Unknown Mix;2/22/2011;2/22/2011;03/08/2011;medium;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;Buksi;8.33;female;tricolor;;medium;German Shepherd Dog Mix;9/30/2011;9/30/2011;12/26/2011;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
44;Tangó;15.92;male;black;white;medium;Fox Terrier Mix;8/19/2012;8/19/2012;12/29/2012;short;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;Solt;8.92;male;sable;;large;German Shepherd Dog Mix;5/28/2015;5/28/2015;6/28/2015;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;Olga;10;female;black;;medium;Unknown Mix;09/01/2011;09/01/2011;12/09/2011;wirehaired;no;;yes;;yes;no;;garden;;;;;;;;;;;;;;;;;;;;;;;
286;Pötyi;8.33;male;black;brown;medium;Unknown Mix;12/21/2012;12/21/2012;12/23/2012;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;Adria;5.5;male;striped;;medium;Boxer Mix;08/09/2014;08/09/2014;5/26/2015;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
992;Brad/Babóka;9.67;male;yellow;brown;medium;Unknown Mix;07/05/2010;07/05/2010;02/03/2011;short;no;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
291;Tyson;5.5;female;black;tan;medium;Unknown Mix;03/01/2015;03/01/2015;5/15/2015;short;yes;yes;yes;yes;yes;yes;yes;flat;;;;;;;;;;;;;;;;;;;;;;;
1272;Zsuzsi;7.5;male;red;;large;Unknown Mix;02/06/2015;02/06/2015;03/03/2015;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Paca;14.92;female;black;brown;large;German Shepherd Dog Mix;6/25/2014;6/25/2014;12/08/2015;wirehaired;yes;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
995;Karcsi;9.25;male;brown;;medium;Unknown Mix;10/01/2010;10/01/2010;1/31/2011;medium;no;no;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
201;Nusi;11.83;female;black;;medium;Unknown Mix;05/05/2014;05/05/2014;12/08/2015;medium;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
200;Lompos;7.42;male;black;;medium;Unknown Mix;09/01/2012;09/01/2012;10/05/2012;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Szilveszter;12.92;female;yellow;brown;medium;Unknown Mix;01/01/2010;01/01/2010;10/05/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;Picur;6.92;male;black;;large;Unknown Mix;4/29/2015;4/29/2015;12/08/2015;wirehaired;no;;;;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
204;Kicsi;6.58;female;gray;white;medium;Siberian Husky Mix;4/13/2015;4/13/2015;4/13/2015;medium;no;no;yes;yes;yes;yes;no;garden;;;;;;;;;;;;;;;;;;;;;;;
206;Zita;8.92;male;sable;;large;German Shepherd Dog Mix;5/28/2015;5/28/2015;6/28/2015;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;Tücsök;7.92;male;black;brown;small;Dachshund Mix;05/12/2015;05/12/2015;12/08/2015;short;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
997;Van Gogh;0.67;female;striped;;small;Greyhound, Vizsla, Weimaraner Mix;5/27/2019;5/27/2019;06/02/2019;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;Bogica;8.42;male;yellow;;medium;Unknown Mix;07/01/2012;07/01/2012;10/03/2012;short;no;;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;
194;Picur;9.25;female;black;;medium;Unknown Mix;10/09/2010;10/09/2010;02/01/2011;short;yes;yes;yes;yes;yes;;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
197;Vidor;6.17;female;brown;;large;Unknown Mix;7/27/2014;7/27/2014;12/08/2015;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
199;Mázas;5.58;female;brown;;medium;Unknown Mix;11/29/2014;11/29/2014;12/08/2015;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
182;Albert;7.92;male;black;;large;Unknown Mix;4/14/2015;4/14/2015;11/21/2015;short;no;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
203;Gigi;17.67;male;brown;white;small;Pekingese Mix;04/09/2015;04/09/2015;04/09/2015;long;no;yes;yes;yes;yes;yes;yes;flat;;;;;;;;;;;;;;;;;;;;;;;
184;Bojszi;5.92;female;black;;medium;Unknown Mix;2/22/2015;2/22/2015;11/21/2015;medium;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
205;Zoé;6.58;female;gray;white;medium;Siberian Husky Mix;4/13/2015;4/13/2015;4/13/2015;short;no;no;yes;yes;yes;yes;no;garden;;;;;;;;;;;;;;;;;;;;;;;
996;Kata;9.25;female;apricot;;medium;Unknown Mix;10/01/2010;10/01/2010;1/31/2011;short;;no;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
202;Gigi;11.92;male;white;;medium;Labrador Retriever Mix;12/01/2011;12/10/2011;12/16/2011;short;;yes;yes;yes;;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
672;Lina;9.17;male;tricolor;;small;Pinscher Mix;8/27/2018;8/27/2018;7/27/2019;short;yes;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
191;Ramszesz;7.42;female;black;brown;medium;Unknown Mix;6/23/2014;6/23/2014;6/23/2014;short;;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
681;Talált Kuvasz;11.75;female;yellow;brown;medium;Golden Retriever Mix;7/19/2019;7/19/2019;09/03/2019;short;yes;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
196;Portás;7.92;male;black;brown;small;Dachshund Mix;05/12/2015;05/12/2015;12/08/2015;short;no;;yes;;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
194;Gentleman;9.25;female;black;;medium;Unknown Mix;10/09/2010;10/09/2010;02/01/2011;short;yes;yes;yes;yes;yes;;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
673;Dora;5.75;female;tricolor;;small;Chihuahua Mix;8/27/2018;8/27/2018;7/27/2019;short;yes;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
679;Virág;8.42;male;black;;large;Labrador Retriever Mix;12/05/2018;12/05/2018;7/27/2019;short;yes;;yes;yes;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
179;Konrád;9.25;female;black;;medium;Unknown Mix;01/01/2012;01/01/2012;10/03/2012;short;no;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;
664;Zsuzsi;13.33;female;tricolor;;medium;Whippet Mix;8/31/2009;8/31/2009;10/25/2012;short;;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
189;Bori;8.08;male;black;;medium;Unknown Mix;09/10/2014;09/10/2014;10/18/2014;long;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
687;Dragon;10.5;male;yellow;;medium;Spaniel Mix;06/01/2010;06/01/2010;10/25/2012;medium;;;;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
192;Tangó;7.5;female;black;brown;medium;Unknown Mix;08/01/2012;08/01/2012;10/05/2012;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;Leila;5.5;male;saddle black;;medium;German Shepherd Dog Mix;8/26/2014;8/26/2014;10/18/2014;medium;yes;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
193;Rex;11;male;brown;;medium;German Shepherd Dog;11/03/2010;11/03/2010;01/04/2011;short;no;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
188;Blanka;11.92;female;black;brown;medium;Unknown Mix;10/03/2010;10/03/2010;01/04/2011;short;yes;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
685;Morcos;10.83;male;black;brown;medium;Unknown Mix;1/20/2011;1/20/2011;1/25/2011;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;Bart;7.42;female;black;brown;medium;Unknown Mix;6/23/2014;6/23/2014;6/23/2014;short;;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
802;Brikett;9.83;male;black;;medium;Mudi Mix;1/17/2011;1/17/2011;1/25/2011;short;yes;yes;yes;yes;;;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
692;Iván;10.75;male;black;white;small;Dachshund Mix;03/01/2009;03/01/2009;1/25/2011;short;no;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;
697;Bundi;9.33;male;black;tan;medium;Unknown Mix;9/15/2010;9/15/2010;10/25/2012;short;yes;;yes;;no;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
183;Csöpi;8.42;male;yellow;;medium;Unknown Mix;07/01/2012;07/01/2012;10/03/2012;short;no;;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;
167;Max;5;female;saddle black;;medium;Unknown Mix;10/05/2015;10/05/2015;11/14/2015;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
176;Mogyi;4.83;female;black;;small;Pekingese Mix;02/01/2016;02/01/2016;1/29/2017;short;yes;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
182;Alfa;7.92;male;black;;large;Unknown Mix;4/14/2015;4/14/2015;11/21/2015;short;no;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
178;Sörét;9.75;female;yellow;brown;medium;Staffordshire Terrier Mix;2/24/2015;2/24/2015;2/24/2015;short;no;no;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
186;Casper;5.67;male;black;;large;Unknown Mix;03/09/2015;03/09/2015;11/21/2015;wirehaired;no;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
187;Blanka;10;female;black;;medium;Unknown Mix;09/01/2011;09/01/2011;12/09/2011;wirehaired;no;;yes;;yes;no;;garden;;;;;;;;;;;;;;;;;;;;;;;
181;Fáraó;14.25;male;brown;;small;Dachshund Mix;2/28/2015;2/28/2015;2/28/2015;short;yes;yes;yes;yes;no;no;no;flat;;;;;;;;;;;;;;;;;;;;;;;
179;Maci;9.25;female;black;;medium;Unknown Mix;01/01/2012;01/01/2012;10/03/2012;short;no;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Fleki;12.92;female;yellow;brown;medium;Unknown Mix;01/01/2010;01/01/2010;10/05/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;Rulett;0.17;male;brown;;small;Unknown Mix;12/01/2019;12/01/2019;12/09/2019;short;no;;yes;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;
104;Mazsola;2.17;female;black;white;medium;Schnauzer, Terrier Mix;2/20/2018;2/20/2018;2/20/2018;short;;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
177;Löncs;9.92;female;black;brown;medium;Unknown Mix;5/25/2015;5/25/2015;11/21/2015;wirehaired;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
186;Fleki;5.67;male;black;;large;Unknown Mix;03/09/2015;03/09/2015;11/21/2015;wirehaired;no;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
180;Szöcske;8.92;female;black;;large;Unknown Mix;05/12/2015;05/12/2015;11/21/2015;medium;yes;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
96;Negró;13.33;male;golden;;small;Dachshund Mix;04/01/2012;04/01/2012;08/10/2012;short;yes;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;
184;Dalma;5.92;female;black;;medium;Unknown Mix;2/22/2015;2/22/2015;11/21/2015;medium;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
166;Gréta;9.5;male;black;brown;large;German Shepherd Dog Mix;1/31/2015;1/31/2015;1/31/2015;short;no;;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
656;Cindy;3.75;male;black;;medium;Schnauzer Mix;1/31/2018;1/31/2018;8/24/2018;medium;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
158;Sári;4.92;female;brown;;medium;Terrier Mix;10/05/2015;10/05/2015;11/10/2015;wirehaired;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
166;Szutyi;9.5;male;black;brown;large;German Shepherd Dog Mix;1/31/2015;1/31/2015;1/31/2015;short;no;;yes;yes;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
174;Kullancs;4.17;female;black;;medium;Unknown Mix;1/25/2016;2/15/2016;2/15/2016;wirehaired;no;no;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
175;Leila;5.25;female;black;;small;Dachshund Mix;01/02/2016;2/15/2016;2/15/2016;short;no;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
169;Kokszos;10.33;male;apricot;;medium;Unknown Mix;10/03/2010;10/03/2010;11/18/2010;short;;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
173;Totó;10.17;female;black;;medium;Unknown Mix;10/03/2010;10/03/2010;11/18/2010;short;yes;yes;;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
73;Vizsi;6.92;female;white;;medium;Chinese Shar-Pei, Labrador Retriever Mix;05/01/2014;4/13/2015;4/13/2015;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;Bobby;9.42;female;brown;white;small;Pekingese;02/09/2013;02/09/2013;2/13/2013;medium;no;;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
8;Gemma;7.5;male;golden;;medium;Golden Retriever;5/18/2014;5/18/2014;5/21/2014;short;;yes;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
168;Bársony;11.33;male;apricot;;medium;Unknown Mix;02/03/2010;02/03/2010;11/18/2010;short;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mimi;6.08;male;golden;;medium;Unknown Mix;02/01/2014;02/01/2014;5/21/2014;short;;no;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
171;Liliom;10;female;black;;medium;Schnauzer Mix;02/01/2011;02/01/2011;12/09/2011;wirehaired;yes;;yes;;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
4;Bambi;10.75;male;black;;medium;Tibetan Terrier;12/17/2012;03/01/2013;03/12/2013;long;;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
80;Sissy;9.75;male;black;;medium;Unknown Mix;8/23/2010;8/23/2010;5/13/2012;short;;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
172;Mazsola;9.83;female;brown;;large;Unknown Mix;10/03/2010;10/03/2010;11/18/2010;short;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
167;Elza;5;female;saddle black;;medium;Unknown Mix;10/05/2015;10/05/2015;11/14/2015;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
170;Töki;4.83;female;saddle black;;medium;Unknown Mix;10/05/2015;10/05/2015;11/14/2015;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
93;Panni;12.92;male;black;;medium;Unknown Mix;01/01/2009;01/01/2009;10/02/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;Pletyka;10.08;female;golden;;medium;German Shepherd Dog Mix;08/10/2011;08/10/2011;10/19/2011;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;Endi;5.92;male;tricolor;;medium;Fox Terrier;10/05/2015;10/05/2015;11/14/2015;wirehaired;no;;yes;;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
92;Picuri;10.33;female;apricot;;medium;Unknown Mix;5/23/2012;5/23/2012;08/10/2012;short;no;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
164;Csimbók;9.92;male;black;;medium;Puli Mix;10/03/2010;10/03/2010;11/09/2010;long;no;no;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3;Zsanett;2.42;male;apricot;;medium;Dachshund, Fox Terrier Mix;06/12/2019;06/12/2019;11/24/2019;short;yes;yes;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
77;Sunyi;7.67;female;yellow;brown;small;Unknown Mix;04/03/2016;04/03/2016;04/03/2016;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Macika;12.92;male;black;;medium;Unknown Mix;01/01/2009;01/01/2009;10/02/2012;short;no;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;Kókusz;9.75;male;black;;medium;Unknown Mix;8/23/2010;8/23/2010;5/13/2012;short;;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
74;Dízel;12.92;male;sable;;medium;Unknown Mix;08/02/2011;08/02/2011;10/02/2012;short;no;;;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
92;Jaco;10.33;female;apricot;;medium;Unknown Mix;5/23/2012;5/23/2012;08/10/2012;short;no;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
88;Apolló;11.92;male;black;;medium;Mudi;1/22/2017;1/13/2018;1/13/2018;medium;yes;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
87;Spanó;11.92;female;brown;;medium;German Shepherd Dog Mix;01/01/2010;01/01/2010;10/02/2012;short;no;;;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
